Time(long)     ml  xy  press   RR   ir1
1544955677256  72  99  11448   0.92   515156
1544955677474  72  99  11448   0.92   506145
1544955677658  70  99  11450   0.94   503652
1544955677932  70  99  11449   0.94   503192
1544955678068  70  99  11449   0.94   506761
1544955678288  70  99  11448   0.94   509836
1544955678469  70  99  11450   0.94   493538
1544955678740  69  99  11449   0.93   494506
1544955678879  69  99  11449   0.93   495205
1544955679094  69  99  11449   0.93   498074
1544955679285  69  99  11452   0.93   499181
1544955679499  69  99  11448   0.93   482489
1544955679688  67  99  11447   0.92   480497
1544955679904  67  99  11451   0.92   483399
1544955680102  67  99  11452   0.92   487230
1544955680314  67  99  11450   0.92   471187
1544955680489  66  99  11450   0.91   470019
1544955680713  66  99  11450   0.91   469848
1544955680902  66  99  11450   0.91   474240
1544955681120  66  99  11449   0.91   479083
1544955681333  66  99  11451   0.91   460923
1544955681523  65  99  11449   0.92   460018
1544955681720  65  99  11448   0.92   463844
1544955681929  65  99  11449   0.92   468277
1544955682124  65  99  11448   0.92   454171
1544955682335  64  99  11448   0.87   455520
1544955682521  64  99  11448   0.87   456888
1544955682739  64  99  11452   0.87   463035
1544955682973  64  99  11450   0.87   461757
1544955683146  64  99  11450   0.87   448078
1544955683334  65  99  11448   0.89   447820
1544955683547  65  99  11450   0.89   453907
1544955683731  65  99  11450   0.89   460261
1544955683971  65  99  11450   0.89   440981
1544955684149  65  99  11449   0.9   440531
1544955684358  65  99  11450   0.9   443838
1544955684545  65  99  11450   0.9   450381
1544955684764  65  99  11452   0.9   453172
1544955684952  65  99  11448   0.9   434646
1544955685171  65  99  11452   0.91   434248
1544955685360  65  99  11451   0.91   440949
1544955685546  65  99  11451   0.91   447780
1544955685813  65  99  11452   0.91   429219
1544955685951  65  99  11451   0.92   427932
1544955686166  65  99  11451   0.92   430350
1544955686349  65  99  11450   0.92   437761
1544955686568  65  99  11451   0.92   445767
1544955686748  65  99  11450   0.92   422152
1544955686975  65  99  11450   0.95   421671
1544955687164  65  99  11450   0.95   426863
1544955687374  65  99  11448   0.95   434262
1544955687580  65  99  11451   0.95   442708
1544955687782  65  99  11453   0.95   417778
1544955687969  65  99  11450   0.98   417482
1544955688192  65  99  11450   0.98   423708
1544955688390  65  99  11448   0.98   431693
1544955688592  65  99  11450   0.98   440513
1544955688797  65  99  11452   0.98   415481
1544955689003  64  100  11450   1.01   415487
1544955689188  64  100  11452   1.01   421589
1544955689407  64  100  11454   1.01   429414
1544955689581  64  100  11451   1.01   436295
1544955689803  64  100  11450   1.01   411193
1544955689993  64  100  11452   0.97   411537
1544955690236  64  100  11452   0.97   419235
1544955690392  64  100  11450   0.97   427420
1544955690616  64  100  11450   0.97   434421
1544955690802  64  100  11450   0.97   408615
1544955691025  63  100  11450   1.0   408802
1544955691220  63  100  11451   1.0   416551
1544955691428  63  100  11452   1.0   424700
1544955691629  63  100  11449   1.0   433330
1544955691840  63  100  11452   1.0   406636
1544955692024  62  100  11452   1.01   406616
1544955692242  62  100  11452   1.01   413673
1544955692421  62  100  11454   1.01   421857
1544955692640  62  100  11452   1.01   426811
1544955692869  62  100  11453   1.01   402703
1544955693053  61  100  11450   0.97   403314
1544955693259  61  100  11452   0.97   411886
1544955693446  61  100  11450   0.97   420446
1544955693640  61  100  11452   0.97   414449
1544955693854  61  100  11452   0.97   399463
1544955694051  61  100  11453   0.97   400391
1544955694260  61  100  11452   0.97   409493
1544955694446  61  100  11452   0.97   418216
1544955694664  61  100  11452   0.97   399619
1544955694900  61  100  11449   0.96   395866
1544955695074  61  100  11449   0.96   398054
1544955695305  61  100  11451   0.96   406924
1544955695484  61  100  11449   0.96   415177
1544955695658  61  100  11450   0.96   389085
1544955695882  61  100  11452   0.91   389474
1544955696064  61  100  11450   0.91   397062
1544955696285  61  100  11451   0.91   405305
1544955696465  61  100  11450   0.91   387681
1544955696736  61  100  11451   0.9   380667
1544955696879  61  100  11449   0.9   383396
1544955697101  61  100  11453   0.9   392207
1544955697275  61  100  11451   0.9   397098
1544955697510  61  100  11450   0.9   370929
1544955697693  61  100  11454   0.87   372185
1544955697940  61  100  11451   0.87   381022
1544955698104  61  100  11451   0.87   389316
1544955698315  61  100  11452   0.87   365402
1544955698491  62  100  11452   0.87   365887
1544955698683  62  100  11450   0.87   372370
1544955698914  62  100  11451   0.87   380817
1544955699119  62  100  11452   0.87   365620
1544955699313  63  99  11452   0.83   366875
1544955699529  63  99  11451   0.83   373478
1544955699705  63  99  11450   0.83   383086
1544955699968  63  99  11452   0.83   387213
1544955700115  63  99  11452   0.83   373504
1544955700322  64  99  11454   0.88   377605
1544955700525  64  99  11451   0.88   386597
1544955700707  64  99  11451   0.88   395392
1544955700922  64  99  11450   0.88   382594
1544955701127  65  99  11450   0.91   385546
1544955701330  65  99  11450   0.91   390783
1544955701508  65  99  11448   0.91   398780
1544955701774  65  99  11453   0.91   407226
1544955701944  65  99  11451   0.91   392022
1544955702141  65  99  11452   0.92   394579
1544955702327  65  99  11454   0.92   401688
1544955702537  65  99  11450   0.92   408910
1544955702721  65  99  11452   0.92   402506
1544955702948  66  99  11452   0.92   400040
1544955703134  66  99  11451   0.92   402931
1544955703361  66  99  11449   0.92   410504
1544955703539  66  99  11454   0.92   418093
1544955703769  66  99  11452   0.92   399606
1544955703942  66  99  11453   0.91   400960
1544955704172  66  99  11452   0.91   406370
1544955704365  66  99  11452   0.91   413632
1544955704564  66  99  11452   0.91   409441
1544955704747  66  99  11450   0.91   398351
1544955704987  66  99  11452   0.92   400000
1544955705161  66  99  11451   0.92   407834
1544955705375  66  99  11451   0.92   415544
1544955705557  66  99  11450   0.92   394096
1544955705779  66  99  11453   0.87   395608
1544955705986  66  99  11451   0.87   402602
1544955706195  66  99  11451   0.87   410781
1544955706379  66  99  11452   0.87   388895
1544955706604  66  99  11454   0.84   390739
1544955706780  66  99  11450   0.84   396084
1544955707038  66  99  11449   0.84   404865
1544955707189  66  99  11451   0.84   394104
1544955707402  66  99  11452   0.84   387528
1544955707583  66  99  11451   0.87   390580
1544955707803  66  99  11452   0.87   400113
1544955708060  66  99  11450   0.87   409276
1544955708213  66  99  11450   0.87   386510
1544955708394  66  99  11451   0.89   389190
1544955708612  66  99  11452   0.89   396549
1544955708846  66  99  11448   0.89   405289
1544955709033  66  99  11450   0.89   386684
1544955709210  66  99  11450   0.86   389619
1544955709424  66  99  11452   0.86   394069
1544955709613  66  99  11451   0.86   403739
1544955709837  66  99  11453   0.86   394276
1544955710026  66  99  11449   0.86   387181
1544955710305  66  99  11450   0.85   390153
1544955710420  66  99  11452   0.85   400361
1544955710683  66  99  11450   0.85   402845
1544955710820  66  99  11452   0.85   384164
1544955711060  67  99  11451   0.84   387536
1544955711232  67  99  11452   0.84   397841
1544955711446  67  99  11450   0.84   407015
1544955711630  67  99  11451   0.84   384489
1544955711851  68  99  11450   0.83   387835
1544955712039  68  99  11450   0.83   397593
1544955712272  68  99  11451   0.83   407277
1544955712446  68  99  11453   0.83   386323
1544955712666  69  99  11447   0.8   390344
1544955712852  69  99  11450   0.8   399912
1544955713070  69  99  11449   0.8   409840
1544955713284  69  99  11451   0.8   391111
1544955713475  70  99  11453   0.83   394923
1544955713654  70  99  11450   0.83   402813
1544955713878  70  99  11451   0.83   412354
1544955714087  70  99  11448   0.83   395736
1544955714252  70  99  11451   0.83   399520
1544955714512  70  99  11449   0.83   404962
1544955714649  70  99  11450   0.83   413664
1544955714870  70  99  11452   0.83   397873
1544955715073  71  99  11452   0.82   400188
1544955715292  71  99  11452   0.82   404600
1544955715467  71  99  11452   0.82   413048
1544955715683  71  99  11450   0.82   395652
1544955715934  72  99  11452   0.78   397892
1544955716100  72  99  11454   0.78   403591
1544955716300  72  99  11452   0.78   412822
1544955716489  72  99  11450   0.78   402463
1544955716671  73  99  11452   0.77   408280
1544955716943  73  99  11450   0.77   415183
1544955717094  73  99  11452   0.77   423055
1544955717302  73  99  11452   0.77   414382
1544955717482  73  99  11452   0.77   418642
1544955717707  73  99  11452   0.77   425207
1544955717889  73  99  11454   0.77   417384
1544955718113  73  99  11451   1.46   419821
1544955718299  73  99  11455   1.46   424710
1544955718516  73  99  11452   1.46   431245
1544955718707  73  99  11450   1.46   429924
1544955718968  73  99  11452   1.46   430944
1544955719111  73  99  11450   1.46   435177
1544955719324  73  99  11451   1.46   436067
1544955719508  73  99  11452   1.46   433224
1544955719731  73  99  11451   1.46   436444
1544955719915  73  99  11453   1.46   442123
1544955720136  73  99  11452   1.46   434367
1544955720320  73  99  11453   1.46   438608
1544955720540  73  99  11452   1.46   443786
1544955720721  73  99  11450   1.46   449163
1544955720950  73  99  11451   1.46   443476
1544955721133  73  99  11452   1.46   447332
1544955721425  73  99  11453   1.46   454084
1544955721546  73  99  11453   1.46   451762
1544955721762  73  99  11451   1.46   451012
1544955721949  73  99  11453   1.46   454992
1544955722166  73  99  11452   1.46   461581
1544955722348  73  99  11452   1.46   454729
1544955722561  74  99  11452   0.77   458339
1544955722761  74  99  11452   0.77   462168
1544955722979  74  99  11453   0.77   468519
1544955723154  74  99  11453   0.77   460711
1544955723378  74  100  11451   0.79   465016
1544955723553  74  100  11450   0.79   468185
1544955723777  74  100  11454   0.79   474335
1544955724010  74  100  11449   0.79   464936
1544955724185  74  100  11451   0.78   469399
1544955724422  74  100  11449   0.78   472723
1544955724595  74  100  11452   0.78   478746
1544955724775  74  100  11450   0.78   468464
1544955725001  74  100  11451   0.83   469280
1544955725201  74  100  11452   0.83   470840
1544955725403  74  100  11454   0.83   476188
1544955725580  74  100  11453   0.83   471430
1544955725802  74  100  11452   0.83   464638
1544955725988  74  99  11454   0.84   464540
1544955726208  74  99  11455   0.84   469079
1544955726390  74  99  11452   0.84   467239
1544955726617  74  99  11453   0.84   457567
1544955726804  74  99  11454   0.81   457316
1544955727018  74  99  11452   0.81   462427
1544955727205  74  99  11453   0.81   463127
1544955727425  74  99  11452   0.81   446112
1544955727609  74  99  11451   0.83   445046
1544955727830  74  99  11452   0.83   450069
1544955728027  74  99  11450   0.83   454872
1544955728212  74  99  11453   0.83   433929
1544955728425  74  99  11450   0.83   432751
1544955728602  74  99  11450   0.83   437782
1544955728821  74  99  11452   0.83   443699
1544955729010  74  99  11455   0.83   423817
1544955729235  73  99  11456   0.83   423547
1544955729404  73  99  11455   0.83   427809
1544955729636  73  99  11454   0.83   434490
1544955729817  73  99  11452   0.83   414492
1544955730074  73  99  11452   0.82   414074
1544955730225  73  99  11454   0.82   417988
1544955730440  73  99  11452   0.82   425469
1544955730636  73  99  11451   0.82   409394
1544955730852  73  99  11451   0.85   405434
1544955731042  73  99  11452   0.85   407358
1544955731254  73  99  11451   0.85   415678
1544955731441  73  99  11452   0.85   416606
1544955731653  73  99  11449   0.85   399054
1544955731838  72  99  11452   0.86   399492
1544955732069  72  99  11454   0.86   408052
1544955732258  72  99  11451   0.86   415278
1544955732511  72  99  11451   0.86   394593
1544955732662  72  99  11452   0.84   395810
1544955732872  72  99  11452   0.84   403887
1544955733064  72  99  11451   0.84   411840
1544955733275  72  99  11452   0.84   388466
1544955733464  72  99  11452   0.83   389302
1544955733683  72  99  11454   0.83   395652
1544955733866  72  99  11453   0.83   403916
1544955734087  72  99  11452   0.83   382604
1544955734279  72  99  11452   0.82   384141
1544955734496  72  99  11453   0.82   390103
1544955734674  72  99  11453   0.82   399083
1544955734895  72  99  11452   0.82   377523
1544955735089  72  99  11454   0.78   380247
1544955735302  72  99  11453   0.78   386992
1544955735490  72  99  11450   0.78   384532
1544955735707  72  99  11452   0.78   373808
1544955735893  72  100  11452   0.7   376785
1544955736115  72  100  11451   0.7   386899
1544955736297  72  100  11452   0.7   362998
1544955736516  73  100  11451   0.73   363456
1544955736708  73  100  11451   0.73   369340
1544955736947  73  100  11450   0.73   377388
1544955737104  73  100  11452   0.73   355168
1544955737324  73  100  11452   0.74   359264
1544955737536  73  100  11452   0.74   369018
1544955737729  73  100  11453   0.74   367737
1544955737967  73  100  11452   0.74   356086
1544955738134  74  99  11453   0.74   360829
1544955738321  74  99  11453   0.74   371221
1544955738539  74  99  11453   0.74   355478
1544955738731  75  99  11450   0.74   356728
1544955738943  75  99  11452   0.74   363263
1544955739127  75  99  11452   0.74   373137
1544955739352  75  99  11453   0.74   353191
1544955739546  76  99  11452   0.78   354878
1544955739754  76  99  11452   0.78   361894
1544955739945  76  99  11453   0.78   371447
1544955740162  76  99  11453   0.78   353553
1544955740347  76  99  11451   0.82   353815
1544955740562  76  99  11453   0.82   359983
1544955740746  76  99  11452   0.82   369662
1544955740972  76  99  11455   0.82   364531
1544955741159  76  99  11453   0.82   353484
1544955741374  77  99  11453   0.86   357246
1544955741556  77  99  11450   0.86   366999
1544955741780  77  99  11452   0.86   370644
1544955741963  77  99  11453   0.86   351814
1544955742186  77  99  11452   0.82   355744
1544955742369  77  99  11453   0.82   366469
1544955742591  77  99  11451   0.82   375438
1544955742774  77  99  11451   0.82   348634
1544955742976  76  99  11450   0.85   351927
1544955743197  76  99  11452   0.85   361958
1544955743371  76  99  11452   0.85   371428
1544955743581  76  99  11452   0.85   348578
1544955743763  76  99  11450   0.85   350652
1544955744002  76  99  11450   0.85   358087
1544955744186  76  99  11452   0.85   367751
1544955744393  76  99  11452   0.85   348928
1544955744572  75  99  11454   0.82   349835
1544955744799  75  99  11452   0.82   355565
1544955745044  75  99  11452   0.82   366248
1544955745205  75  99  11452   0.82   344260
1544955745393  75  99  11450   0.8   346126
1544955745610  75  99  11452   0.8   352880
1544955745794  75  99  11452   0.8   363829
1544955746012  75  99  11453   0.8   345970
1544955746201  74  99  11453   0.82   343083
1544955746414  74  99  11454   0.82   348607
1544955746597  74  99  11455   0.82   360112
1544955746865  74  99  11451   0.82   361376
1544955747006  74  99  11453   0.82   340580
1544955747225  73  99  11451   0.86   345112
1544955747413  73  99  11454   0.86   356661
1544955747628  73  99  11454   0.86   362907
1544955747823  73  99  11454   0.86   339725
1544955748045  73  99  11455   0.81   343943
1544955748232  73  99  11455   0.81   355854
1544955748443  73  99  11452   0.81   354892
1544955748626  73  99  11454   0.81   335417
1544955748853  73  99  11451   0.78   340503
1544955749030  73  99  11451   0.78   352623
1544955749260  73  99  11451   0.78   348528
1544955749451  73  99  11452   0.78   331857
1544955749654  73  99  11452   0.79   337700
1544955749835  73  99  11452   0.79   349792
1544955750065  73  99  11452   0.79   343024
1544955750246  73  99  11451   0.79   330084
1544955750464  73  99  11450   0.79   334803
1544955750651  73  99  11453   0.79   345982
1544955750871  73  99  11453   0.79   330926
1544955751062  74  99  11453   0.77   328532
1544955751274  74  99  11453   0.77   334662
1544955751465  74  99  11454   0.77   345845
1544955751679  74  99  11453   0.77   333464
1544955751865  74  99  11452   0.77   327261
1544955752115  74  99  11452   0.82   333821
1544955752276  74  99  11450   0.82   345468
1544955752489  74  99  11450   0.82   338025
1544955752668  74  99  11451   0.82   330186
1544955752893  74  99  11451   0.81   336848
1544955753082  74  99  11452   0.81   348285
1544955753299  74  99  11452   0.81   343700
1544955753526  74  99  11452   0.81   334565
1544955753704  74  99  11452   0.81   339849
1544955753921  74  99  11454   0.81   351070
1544955754109  74  99  11454   0.81   338865
1544955754303  74  99  11453   0.76   338170
1544955754515  74  99  11455   0.76   344329
1544955754702  74  99  11453   0.76   355430
1544955754919  74  99  11452   0.76   338571
1544955755107  74  99  11452   0.79   338414
1544955755323  74  99  11451   0.79   345393
1544955755513  74  99  11452   0.79   356625
1544955755727  74  99  11452   0.79   339108
1544955755913  74  99  11452   0.8   338844
1544955756144  74  99  11451   0.8   345653
1544955756325  74  99  11451   0.8   356566
1544955756537  74  99  11452   0.8   342260
1544955756734  74  99  11452   0.81   340036
1544955756909  74  99  11451   0.81   345643
1544955757130  74  99  11450   0.81   355874
1544955757317  74  99  11451   0.81   340338
1544955757601  74  99  11450   0.79   341281
1544955757719  74  99  11452   0.79   347710
1544955758001  74  99  11451   0.79   358210
1544955758125  74  99  11451   0.79   338334
1544955758342  74  99  11451   0.8   338186
1544955758529  74  99  11452   0.8   344781
1544955758746  74  99  11452   0.8   355873
1544955758928  74  99  11452   0.8   335350
1544955759152  74  99  11452   0.79   336739
1544955759351  74  99  11452   0.79   344118
1544955759554  74  99  11452   0.79   354144
1544955759743  74  99  11450   0.79   337129
1544955759962  74  99  11454   0.82   334650
1544955760153  74  99  11454   0.82   340084
1544955760372  74  99  11451   0.82   349381
1544955760554  74  99  11452   0.82   334869
1544955760773  74  99  11451   0.79   334871
1544955760994  74  99  11451   0.79   342789
1544955761177  74  99  11452   0.79   352416
1544955761364  74  99  11454   0.79   330659
1544955761581  74  99  11453   0.74   335371
1544955761762  74  99  11454   0.74   345534
1544955761984  74  99  11453   0.74   355885
1544955762172  74  99  11453   0.74   338204
1544955762390  75  99  11452   0.78   343435
1544955762573  75  99  11449   0.78   353960
1544955762797  75  99  11450   0.78   361449
1544955762984  75  99  11450   0.78   349177
1544955763202  75  99  11451   0.76   353843
1544955763389  75  99  11453   0.76   363801
1544955763607  75  99  11452   0.76   359744
1544955763797  75  99  11452   0.76   356406
1544955764016  75  99  11451   0.75   360733
1544955764203  75  99  11451   0.75   370125
1544955764418  75  99  11451   0.75   360848
1544955764612  76  99  11450   0.78   361299
1544955764819  76  99  11453   0.78   365442
1544955765070  76  99  11452   0.78   373914
1544955765223  76  99  11453   0.78   363592
1544955765410  76  99  11452   0.79   364955
1544955765627  76  99  11453   0.79   369556
1544955765829  76  99  11452   0.79   377938
1544955766034  76  99  11454   0.79   363853
1544955766221  76  99  11452   0.76   368300
1544955766439  76  99  11452   0.76   373888
1544955766627  76  99  11451   0.76   377215
1544955766846  76  99  11455   0.76   365063
1544955767035  76  99  11455   0.71   366422
1544955767249  76  99  11455   0.71   374973
1544955767443  76  99  11452   0.71   351359
1544955767655  77  99  11452   0.65   353589
1544955767836  77  99  11451   0.65   362738
1544955768059  77  99  11452   0.65   343513
1544955768244  77  99  11453   0.67   344722
1544955768466  77  99  11454   0.67   351344
1544955768645  77  99  11451   0.67   358017
1544955768871  77  99  11454   0.67   339697
1544955769062  78  99  11451   0.68   345967
1544955769273  78  99  11452   0.68   358852
1544955769460  78  99  11451   0.68   347464
1544955769679  78  99  11450   0.71   354217
1544955769891  78  99  11450   0.71   363085
1544955770084  78  99  11450   0.71   374578
1544955770271  78  99  11451   0.71   366140
1544955770490  79  99  11450   0.76   373817
1544955770669  79  99  11449   0.76   382972
1544955770854  79  99  11451   0.76   393150
1544955771078  79  99  11450   0.76   386491
1544955771267  79  99  11450   0.76   392938
1544955771484  79  99  11450   0.76   401669
1544955771663  79  99  11450   0.76   409771
1544955771892  79  99  11450   0.76   404539
1544955772121  79  99  11448   0.76   409132
1544955772297  79  99  11450   0.76   417554
1544955772491  79  99  11452   0.76   412535
1544955772699  79  99  11450   0.76   417211
1544955772894  79  99  11448   0.76   421525
1544955773102  79  99  11450   0.76   428515
1544955773295  79  99  11452   0.76   419195
1544955773513  79  99  11450   0.76   423629
1544955773686  79  99  11451   0.76   429085
1544955773959  79  99  11452   0.76   432719
1544955774097  79  99  11453   0.76   424261
1544955774317  79  99  11450   0.76   426163
1544955774517  79  99  11449   0.76   431180
1544955774725  79  99  11453   0.76   419964
1544955774905  80  99  11452   0.72   421897
1544955775126  80  99  11451   0.72   423856
1544955775324  80  99  11451   0.72   428218
1544955775534  80  99  11452   0.72   411441
1544955775718  80  99  11452   0.73   410555
1544955775946  80  99  11452   0.73   415077
1544955776122  80  99  11451   0.73   411003
1544955776342  80  99  11453   0.73   398476
1544955776526  81  99  11450   0.74   398799
1544955776744  81  99  11451   0.74   404724
1544955776933  81  99  11452   0.74   394763
1544955777157  81  99  11452   0.74   388351
1544955777340  81  99  11453   0.78   390124
1544955777554  81  99  11449   0.78   396592
1544955777758  81  99  11452   0.78   381996
1544955777961  80  99  11452   0.77   380767
1544955778146  80  99  11451   0.77   384138
1544955778367  80  99  11451   0.77   391611
1544955778551  80  99  11452   0.77   375906
1544955778767  80  99  11452   0.8   373579
1544955778965  80  99  11452   0.8   377656
1544955779172  80  99  11451   0.8   386018
1544955779356  80  99  11452   0.8   376517
1544955779578  80  99  11450   0.8   368669
1544955779761  79  99  11449   0.83   372147
1544955779984  79  99  11450   0.83   381524
1544955780174  79  99  11451   0.83   386294
1544955780389  79  99  11450   0.83   366331
1544955780570  78  99  11450   0.84   369180
1544955780796  78  99  11452   0.84   379020
1544955780986  78  99  11451   0.84   385456
1544955781199  78  99  11449   0.84   365145
1544955781385  77  100  11452   0.81   368171
1544955781606  77  100  11450   0.81   378620
1544955781802  77  100  11450   0.81   386335
1544955782012  77  100  11449   0.81   361526
1544955782207  76  100  11451   0.82   364381
1544955782464  76  100  11450   0.82   374571
1544955782599  76  100  11450   0.82   383051
1544955782869  76  100  11451   0.82   357416
1544955783001  75  100  11450   0.81   360507
1544955783237  75  100  11451   0.81   371080
1544955783417  75  100  11451   0.81   380306
1544955783627  75  100  11450   0.81   354783
1544955783819  74  100  11451   0.81   357284
1544955784037  74  100  11452   0.81   366249
1544955784227  74  100  11453   0.81   373063
1544955784439  74  100  11452   0.81   349797
1544955784625  74  100  11452   0.77   352973
1544955784852  74  100  11452   0.77   363537
1544955785042  74  100  11453   0.77   368129
1544955785217  74  100  11453   0.77   344219
1544955785467  74  100  11449   0.79   347573
1544955785634  74  100  11450   0.79   358178
1544955785845  74  100  11449   0.79   362533
1544955786019  74  100  11450   0.79   340798
1544955786254  74  100  11450   0.79   344708
1544955786431  74  100  11450   0.79   355094
1544955786642  74  100  11450   0.79   356971
1544955786840  74  100  11452   0.79   339097
1544955787056  74  100  11450   0.79   342750
1544955787242  74  100  11452   0.79   353223
1544955787458  74  100  11451   0.79   346562
1544955787646  74  100  11450   0.79   336473
1544955787865  74  100  11451   0.78   341471
1544955788101  74  100  11452   0.78   352378
1544955788267  74  100  11449   0.78   337250
1544955788452  75  100  11451   0.77   335068
1544955788670  75  100  11452   0.77   341487
1544955788855  75  100  11452   0.77   352351
1544955789080  75  100  11451   0.77   332288
1544955789265  75  100  11450   0.77   335443
1544955789485  75  100  11452   0.77   342724
1544955789662  75  100  11452   0.77   353372
1544955789885  75  100  11449   0.77   329133
1544955790087  76  100  11450   0.73   334616
1544955790297  76  100  11450   0.73   346078
1544955790482  76  100  11451   0.73   351936
1544955790705  76  100  11450   0.73   328428
1544955790888  76  99  11453   0.76   333974
1544955791099  76  99  11450   0.76   346110
1544955791290  76  99  11450   0.76   336887
1544955791510  76  99  11451   0.76   329685
1544955791687  76  99  11452   0.76   336241
1544955791910  76  99  11450   0.76   348533
1544955792105  76  99  11452   0.76   332733
1544955792315  77  99  11452   0.78   332087
1544955792505  77  99  11448   0.78   338185
1544955792719  77  99  11453   0.78   350017
1544955792905  77  99  11452   0.78   325824
1544955793126  77  99  11451   0.75   332286
1544955793319  77  99  11450   0.75   342331
1544955793530  77  99  11451   0.75   353698
1544955793714  77  99  11453   0.75   326009
1544955793934  77  99  11452   0.78   332965
1544955794124  77  99  11453   0.78   344590
1544955794340  77  99  11453   0.78   357216
1544955794523  77  99  11452   0.78   328873
1544955794745  77  99  11450   0.8   335318
1544955794924  77  99  11451   0.8   346636
1544955795151  77  99  11451   0.8   358358
1544955795355  77  99  11453   0.8   333654
1544955795555  77  99  11450   0.8   339095
1544955795737  77  99  11451   0.8   349442
1544955795959  77  99  11452   0.8   354722
1544955796149  77  99  11451   0.8   334046
1544955796365  76  99  11450   0.73   340069
1544955796553  76  99  11452   0.73   353358
1544955796769  76  99  11452   0.73   330676
1544955797021  76  99  11451   0.72   335332
1544955797179  76  99  11450   0.72   343414
1544955797409  76  99  11451   0.72   360417
1544955797581  76  99  11450   0.72   333349
1544955797762  76  99  11450   0.72   344577
1544955797951  76  99  11451   0.72   359838
1544955798171  76  99  11450   0.72   353330
1544955798440  76  99  11448   0.72   350970
1544955798571  77  99  11451   0.72   355436
1544955798795  77  99  11451   0.72   365315
1544955798977  77  99  11450   0.72   343311
1544955799162  78  99  11451   0.64   351047
1544955799384  78  99  11451   0.64   365409
1544955799567  78  99  11450   0.64   337917
1544955799791  80  99  11451   0.64   345356
1544955800014  80  99  11449   0.64   358761
1544955800202  80  99  11452   0.64   333262
1544955800391  83  99  11450   0.63   342302
1544955800598  83  99  11451   0.63   353203
1544955800776  83  99  11452   0.63   334982
1544955800999  85  99  11451   0.63   342511
1544955801191  85  99  11450   0.63   351237
1544955801411  85  99  11451   0.63   342712
1544955801589  88  99  11450   0.63   346597
1544955801812  88  99  11452   0.63   355232
1544955802015  88  99  11450   0.63   356135
1544955802223  88  99  11449   0.63   353677
1544955802415  90  99  11451   0.63   361360
1544955802622  90  99  11454   0.63   370425
1544955802814  90  99  11454   0.63   360598
1544955803025  92  99  11450   0.63   368264
1544955803214  92  99  11450   0.63   379225
1544955803435  92  99  11451   0.63   366342
1544955803618  94  99  11452   0.66   374746
1544955803832  94  99  11450   0.66   383515
1544955804064  94  99  11452   0.66   377942
1544955804248  93  99  11454   0.69   381772
1544955804425  93  99  11453   0.69   387799
1544955804646  93  99  11454   0.69   398323
1544955804836  93  99  11453   0.69   384883
1544955805057  93  99  11452   0.72   393151
1544955805249  93  99  11452   0.72   401026
1544955805458  93  99  11452   0.72   410994
1544955805640  93  99  11453   0.72   397950
1544955805863  92  100  11452   0.77   404731
1544955806050  92  100  11451   0.77   413237
1544955806267  92  100  11451   0.77   422422
1544955806458  92  100  11453   0.77   408764
1544955806677  91  100  11453   0.83   415903
1544955806852  91  100  11452   0.83   422393
1544955807074  91  100  11454   0.83   431353
1544955807269  91  100  11452   0.83   422241
1544955807480  89  100  11452   0.88   424511
1544955807662  89  100  11453   0.88   427382
1544955807885  89  100  11453   0.88   434880
1544955808074  89  100  11451   0.88   441225
1544955808290  89  100  11452   0.88   423034
1544955808489  88  100  11453   0.88   424921
1544955808694  88  100  11454   0.88   431071
1544955808941  88  100  11454   0.88   438229
1544955809099  88  100  11454   0.88   419360
1544955809290  86  100  11452   0.9   419674
1544955809516  86  100  11456   0.9   421783
1544955809690  86  100  11454   0.9   429389
1544955809906  86  100  11453   0.9   435108
1544955810094  86  100  11452   0.9   410320
1544955810335  84  100  11452   0.9   411231
1544955810521  84  100  11450   0.9   417883
1544955810768  84  100  11451   0.9   425421
1544955810904  84  100  11452   0.9   405266
1544955811125  80  100  11452   0.91   403529
1544955811317  80  100  11450   0.91   405280
1544955811532  80  100  11454   0.91   413220
1544955811715  80  100  11452   0.91   419482
1544955811936  80  100  11455   0.91   390239
1544955812119  77  100  11452   0.9   391332
1544955812339  77  100  11450   0.9   398680
1544955812526  77  100  11451   0.9   406567
1544955812741  77  100  11450   0.9   396554
1544955812926  77  100  11450   0.9   381449
1544955813149  75  99  11450   0.95   383221
1544955813338  75  99  11450   0.95   391650
1544955813536  75  99  11454   0.95   399770
1544955813735  75  99  11456   0.95   378999
1544955813933  72  99  11452   0.96   374637
1544955814142  72  99  11453   0.96   377875
1544955814335  72  99  11452   0.96   386986
1544955814550  72  99  11453   0.96   395722
1544955814745  72  99  11453   0.96   367324
1544955814951  70  99  11453   0.91   370503
1544955815146  70  99  11454   0.91   378996
1544955815356  70  99  11451   0.91   388443
1544955815548  70  99  11454   0.91   381973
1544955815803  70  99  11452   0.91   364115
1544955815951  68  99  11450   0.93   367404
1544955816167  68  99  11453   0.93   377459
1544955816360  68  99  11454   0.93   386620
1544955816576  68  99  11454   0.93   362535
1544955816753  66  99  11453   0.95   361657
1544955816980  66  99  11452   0.95   366752
1544955817170  66  99  11453   0.95   377056
1544955817389  66  99  11453   0.95   386692
1544955817565  66  99  11453   0.95   357214
1544955817788  64  99  11454   0.93   361026
1544955818024  64  99  11452   0.93   369889
1544955818214  64  99  11453   0.93   380030
