Time(long)     ml  xy  press   RR   ir1
1545045301616  73  97  11440   0.8500000238418579   537171
1545045301651  73  97  11440   0.8500000238418579   539428
1545045301656  73  97  11440   0.8500000238418579   541641
1545045301660  73  97  11439   0.8500000238418579   543842
1545045301664  73  97  11440   0.8500000238418579   546033
1545045301668  73  97  11442   0.8500000238418579   548193
1545045301696  73  97  11441   0.8500000238418579   550327
1545045301702  73  97  11442   0.8500000238418579   552442
1545045301706  73  97  11441   0.8500000238418579   554570
1545045301713  73  97  11442   0.8500000238418579   556603
1545045301739  73  97  11443   0.8500000238418579   558570
1545045301764  73  97  11443   0.8500000238418579   560527
1545045301764  73  97  11443   0.8500000238418579   562397
1545045301764  73  97  11442   0.8500000238418579   564236
1545045301764  73  97  11443   0.8500000238418579   566090
1545045301796  73  97  11444   0.8500000238418579   567916
1545045301797  73  97  11444   0.8500000238418579   569677
1545045301797  73  97  11442   0.8500000238418579   571483
1545045301797  73  97  11444   0.8500000238418579   573281
1545045301829  73  97  11443   0.8500000238418579   575024
1545045301831  73  97  11446   0.8500000238418579   576780
1545045301833  73  97  11445   0.8500000238418579   578566
1545045301835  73  97  11445   0.8500000238418579   580343
1545045301838  73  97  11446   0.8500000238418579   582113
1545045301874  73  97  11445   0.8500000238418579   583904
1545045301881  73  97  11444   0.8500000238418579   585728
1545045301886  73  97  11443   0.8500000238418579   587596
1545045301890  73  97  11443   0.8500000238418579   589510
1545045301922  73  97  11444   0.8500000238418579   591521
1545045301929  73  97  11444   0.8500000238418579   593587
1545045301939  73  97  11442   0.8500000238418579   595675
1545045301951  73  97  11442   0.8500000238418579   597870
1545045301982  73  97  11441   0.8500000238418579   600033
1545045301983  73  97  11443   0.8500000238418579   602185
1545045301985  73  97  11444   0.8500000238418579   604142
1545045301997  73  97  11442   0.8500000238418579   605372
1545045301998  73  97  11442   0.8500000238418579   605013
1545045302031  73  97  11442   0.8500000238418579   602002
1545045302031  73  97  11441   0.8500000238418579   595816
1545045302031  73  97  11442   0.8500000238418579   585458
1545045302031  73  97  11442   0.8500000238418579   571200
1545045302053  73  97  11442   0.8500000238418579   555420
1545045302054  73  97  11441   0.8500000238418579   539975
1545045302055  73  97  11440   0.8500000238418579   526505
1545045302056  73  97  11442   0.8500000238418579   516580
1545045302057  73  97  11441   0.8500000238418579   510196
1545045302096  73  97  11441   0.8500000238418579   506177
1545045302099  73  97  11442   0.8500000238418579   503644
1545045302100  73  97  11442   0.8500000238418579   502169
1545045302102  73  97  11442   0.8500000238418579   501439
1545045302144  73  97  11442   0.8500000238418579   501347
1545045302165  73  97  11442   0.8500000238418579   501778
1545045302165  73  97  11442   0.8500000238418579   502621
1545045302165  73  97  11442   0.8500000238418579   503834
1545045302165  73  97  11442   0.8500000238418579   505326
1545045302197  73  97  11442   0.8500000238418579   506979
1545045302197  73  97  11442   0.8500000238418579   508775
1545045302197  73  97  11442   0.8500000238418579   510766
1545045302197  73  97  11442   0.8500000238418579   512857
1545045302236  73  97  11440   0.8500000238418579   515035
1545045302237  73  97  11442   0.8500000238418579   517267
1545045302239  73  97  11443   0.8500000238418579   519467
1545045302242  73  97  11442   0.8500000238418579   521582
1545045302243  73  97  11442   0.8700000047683716   523374
1545045302283  73  97  11441   0.8700000047683716   524761
1545045302285  73  97  11441   0.8700000047683716   525815
1545045302290  73  97  11440   0.8700000047683716   526454
1545045302292  73  97  11440   0.8700000047683716   526731
1545045302327  73  97  11443   0.8700000047683716   526839
1545045302330  73  97  11443   0.8700000047683716   526762
1545045302332  73  97  11443   0.8700000047683716   526648
1545045302380  73  97  11443   0.8700000047683716   526618
1545045302380  73  97  11442   0.8700000047683716   526667
1545045302380  73  97  11442   0.8700000047683716   526879
1545045302380  73  97  11443   0.8700000047683716   527321
1545045302396  73  97  11442   0.8700000047683716   527971
1545045302396  73  97  11442   0.8700000047683716   528881
1545045302418  73  97  11444   0.8700000047683716   530025
1545045302423  73  97  11444   0.8700000047683716   531361
1545045302424  73  97  11444   0.8700000047683716   532897
1545045302428  73  97  11442   0.8700000047683716   534607
1545045302459  73  97  11442   0.8700000047683716   536455
1545045302460  73  97  11443   0.8700000047683716   538444
1545045302462  73  97  11443   0.8700000047683716   540602
1545045302463  73  97  11442   0.8700000047683716   542853
1545045302465  73  97  11442   0.8700000047683716   545156
1545045302503  73  97  11442   0.8700000047683716   547545
1545045302506  73  97  11443   0.8700000047683716   549930
1545045302508  73  97  11442   0.8700000047683716   552336
1545045302510  73  97  11443   0.8700000047683716   554722
1545045302547  73  97  11442   0.8700000047683716   557066
1545045302565  73  97  11442   0.8700000047683716   559394
1545045302565  73  97  11442   0.8700000047683716   561654
1545045302565  73  97  11442   0.8700000047683716   563849
1545045302565  73  97  11443   0.8700000047683716   565956
1545045302596  73  97  11442   0.8700000047683716   568044
1545045302596  73  97  11441   0.8700000047683716   570081
1545045302613  73  97  11441   0.8700000047683716   572046
1545045302613  73  97  11442   0.8700000047683716   574042
1545045302638  73  97  11442   0.8700000047683716   575973
1545045302640  73  97  11442   0.8700000047683716   577829
1545045302642  73  97  11442   0.8700000047683716   579678
1545045302643  73  97  11443   0.8700000047683716   581467
1545045302645  73  97  11444   0.8700000047683716   583269
1545045302684  73  97  11444   0.8700000047683716   585013
1545045302686  73  97  11442   0.8700000047683716   586733
1545045302687  73  97  11444   0.8700000047683716   588412
1545045302688  73  97  11445   0.8700000047683716   590064
1545045302730  73  97  11442   0.8700000047683716   591798
1545045302732  73  97  11442   0.8700000047683716   593509
1545045302733  73  97  11442   0.8700000047683716   595208
1545045302746  73  97  11442   0.8700000047683716   596957
1545045302746  73  97  11443   0.8700000047683716   598789
1545045302779  73  97  11442   0.8700000047683716   600594
1545045302779  73  97  11442   0.8700000047683716   602394
1545045302779  73  97  11443   0.8700000047683716   604269
1545045302779  73  97  11443   0.8700000047683716   606163
1545045302818  73  97  11442   0.8700000047683716   608097
1545045302819  73  97  11444   0.8700000047683716   610049
1545045302821  73  97  11443   0.8700000047683716   612084
1545045302823  73  97  11444   0.8700000047683716   613930
1545045302863  73  97  11443   0.8700000047683716   615130
1545045302864  73  97  11443   0.8700000047683716   615015
1545045302865  73  97  11443   0.8700000047683716   612670
1545045302867  73  97  11443   0.8700000047683716   607484
1545045302869  73  97  11442   0.8700000047683716   598626
1545045302909  73  97  11444   0.8700000047683716   586172
1545045302911  73  97  11445   0.8700000047683716   571777
1545045302913  73  97  11445   0.8700000047683716   557207
1545045302915  73  97  11444   0.8700000047683716   543913
1545045302954  73  97  11444   0.8700000047683716   533122
1545045302964  73  97  11444   0.8700000047683716   525456
1545045302964  73  97  11444   0.8700000047683716   520579
1545045302964  73  97  11446   0.8700000047683716   517672
1545045302964  73  97  11446   0.8700000047683716   516000
1545045303014  73  97  11446   0.8700000047683716   515239
1545045303014  73  97  11444   0.8700000047683716   515129
1545045303014  73  97  11444   0.8700000047683716   515567
1545045303014  73  97  11443   0.8700000047683716   516470
1545045303042  73  97  11442   0.8700000047683716   517696
1545045303044  73  97  11444   0.8700000047683716   519189
1545045303045  73  97  11443   0.8700000047683716   520892
1545045303047  73  97  11443   0.8700000047683716   522815
1545045303048  73  97  11443   0.8700000047683716   524820
1545045303088  73  97  11444   0.8700000047683716   526920
1545045303090  73  97  11444   0.8700000047683716   529161
1545045303091  73  97  11446   0.8700000047683716   531434
1545045303093  73  97  11445   0.8700000047683716   533591
1545045303135  73  97  11444   0.8700000047683716   535544
1545045303137  72  97  11444   0.8600000143051147   537181
1545045303140  72  97  11444   0.8600000143051147   538307
1545045303147  72  97  11446   0.8600000143051147   538974
1545045303147  72  97  11446   0.8600000143051147   539214
1545045303179  72  97  11445   0.8600000143051147   539061
1545045303196  72  97  11446   0.8600000143051147   538625
1545045303197  72  97  11446   0.8600000143051147   538028
1545045303197  72  97  11445   0.8600000143051147   537411
1545045303223  72  97  11445   0.8600000143051147   536834
1545045303224  72  97  11446   0.8600000143051147   536434
1545045303226  72  97  11445   0.8600000143051147   536279
1545045303228  72  97  11444   0.8600000143051147   536346
1545045303267  72  97  11444   0.8600000143051147   536665
1545045303269  72  97  11444   0.8600000143051147   537196
1545045303270  72  97  11444   0.8600000143051147   538024
1545045303275  72  97  11446   0.8600000143051147   539028
1545045303281  72  97  11444   0.8600000143051147   540209
1545045303316  72  97  11444   0.8600000143051147   541837
1545045303319  72  97  11444   0.8600000143051147   543694
1545045303322  72  97  11446   0.8600000143051147   545556
1545045303327  72  97  11444   0.8600000143051147   547523
1545045303361  72  97  11444   0.8600000143051147   549507
1545045303390  72  97  11444   0.8600000143051147   551500
1545045303391  72  97  11445   0.8600000143051147   553577
1545045303391  72  97  11444   0.8600000143051147   555531
1545045303391  72  97  11445   0.8600000143051147   557424
1545045303414  72  97  11446   0.8600000143051147   559306
1545045303414  72  97  11444   0.8600000143051147   561120
1545045303414  72  97  11444   0.8600000143051147   562949
1545045303431  72  97  11445   0.8600000143051147   564730
1545045303451  72  97  11444   0.8600000143051147   566449
1545045303452  72  97  11445   0.8600000143051147   568148
1545045303454  72  97  11444   0.8600000143051147   569811
1545045303455  72  97  11444   0.8600000143051147   571389
1545045303458  72  97  11445   0.8600000143051147   572898
1545045303498  72  97  11444   0.8600000143051147   574376
1545045303504  72  97  11446   0.8600000143051147   575822
1545045303505  72  97  11445   0.8600000143051147   577141
1545045303508  72  97  11444   0.8600000143051147   578416
1545045303539  72  97  11444   0.8600000143051147   579672
1545045303542  72  97  11445   0.8600000143051147   580862
1545045303544  72  97  11445   0.8600000143051147   582083
1545045303565  72  97  11446   0.8600000143051147   583322
1545045303566  72  97  11446   0.8600000143051147   584501
1545045303597  72  97  11445   0.8600000143051147   585778
1545045303597  72  97  11445   0.8600000143051147   587094
1545045303597  72  97  11446   0.8600000143051147   588392
1545045303597  72  97  11445   0.8600000143051147   589865
1545045303630  72  97  11444   0.8600000143051147   591364
1545045303635  72  97  11443   0.8600000143051147   592851
1545045303636  72  97  11444   0.8600000143051147   594154
1545045303639  72  97  11445   0.8600000143051147   594621
1545045303641  72  97  11445   0.8600000143051147   593470
1545045303676  72  97  11444   0.8600000143051147   589833
1545045303681  72  97  11444   0.8600000143051147   583053
1545045303683  72  97  11445   0.8600000143051147   572706
1545045303685  72  97  11444   0.8600000143051147   559546
1545045303720  72  97  11444   0.8600000143051147   545503
1545045303723  72  97  11444   0.8600000143051147   532217
1545045303726  72  97  11443   0.8600000143051147   521277
1545045303729  72  97  11444   0.8600000143051147   513436
1545045303764  72  97  11444   0.8600000143051147   508097
1545045303767  72  97  11443   0.8600000143051147   504396
1545045303783  72  97  11444   0.8600000143051147   501792
1545045303783  72  97  11445   0.8600000143051147   500062
1545045303783  72  97  11446   0.8600000143051147   498964
1545045303818  72  97  11445   0.8600000143051147   498450
1545045303818  72  97  11444   0.8600000143051147   498441
1545045303832  72  97  11444   0.8600000143051147   498809
1545045303833  72  97  11445   0.8600000143051147   499536
1545045303854  72  97  11443   0.8600000143051147   500523
1545045303856  72  97  11444   0.8600000143051147   501725
1545045303860  72  97  11445   0.8600000143051147   503169
1545045303866  72  97  11446   0.8600000143051147   504783
1545045303869  72  97  11447   0.8600000143051147   506545
1545045303899  72  97  11444   0.8600000143051147   508450
1545045303901  72  97  11445   0.8600000143051147   510386
1545045303903  72  97  11445   0.8600000143051147   512323
1545045303907  71  97  11445   0.7799999713897705   514059
1545045303945  71  97  11444   0.7799999713897705   515538
1545045303946  71  97  11444   0.7799999713897705   516664
1545045303949  71  97  11445   0.7799999713897705   517405
1545045303973  71  97  11446   0.7799999713897705   517811
1545045303973  71  97  11445   0.7799999713897705   517960
1545045304000  71  97  11445   0.7799999713897705   517976
1545045304000  71  97  11444   0.7799999713897705   517800
1545045304001  71  97  11446   0.7799999713897705   517681
1545045304016  71  97  11445   0.7799999713897705   517678
1545045304036  71  97  11446   0.7799999713897705   517779
1545045304040  71  97  11447   0.7799999713897705   518126
1545045304044  71  97  11446   0.7799999713897705   518682
1545045304048  71  97  11445   0.7799999713897705   519586
1545045304054  71  97  11445   0.7799999713897705   520740
1545045304079  71  97  11446   0.7799999713897705   522054
1545045304082  71  97  11446   0.7799999713897705   523555
1545045304084  71  97  11447   0.7799999713897705   525201
1545045304088  71  97  11445   0.7799999713897705   527002
1545045304124  71  97  11446   0.7799999713897705   528955
1545045304127  71  97  11446   0.7799999713897705   531063
1545045304128  71  97  11445   0.7799999713897705   533173
1545045304131  71  97  11446   0.7799999713897705   535309
1545045304169  71  97  11446   0.7799999713897705   537435
1545045304184  71  97  11445   0.7799999713897705   539468
1545045304184  71  97  11444   0.7799999713897705   541549
1545045304184  71  97  11446   0.7799999713897705   543556
1545045304184  71  97  11446   0.7799999713897705   545541
1545045304217  71  97  11447   0.7799999713897705   547569
1545045304231  71  97  11447   0.7799999713897705   549538
1545045304232  71  97  11447   0.7799999713897705   551465
1545045304233  71  97  11445   0.7799999713897705   553328
1545045304264  71  97  11447   0.7799999713897705   555137
1545045304268  71  97  11448   0.7799999713897705   556926
1545045304273  71  97  11446   0.7799999713897705   558642
1545045304278  71  97  11447   0.7799999713897705   560270
1545045304279  71  97  11446   0.7799999713897705   561860
1545045304304  71  97  11446   0.7799999713897705   563337
1545045304306  71  97  11446   0.7799999713897705   564730
1545045304307  71  97  11445   0.7799999713897705   566039
1545045304310  71  97  11446   0.7799999713897705   567349
1545045304350  71  97  11447   0.7799999713897705   568636
1545045304355  71  97  11448   0.7799999713897705   569866
1545045304358  71  97  11446   0.7799999713897705   571183
1545045304364  71  97  11445   0.7799999713897705   572551
1545045304364  71  97  11445   0.7799999713897705   573956
1545045304397  71  97  11445   0.7799999713897705   575469
1545045304413  71  97  11444   0.7799999713897705   577121
1545045304413  71  97  11445   0.7799999713897705   578743
1545045304413  71  97  11445   0.7799999713897705   580402
1545045304441  71  97  11444   0.7799999713897705   582105
1545045304442  71  97  11444   0.7799999713897705   583633
1545045304442  71  97  11444   0.7799999713897705   584626
1545045304443  71  97  11443   0.7799999713897705   584344
1545045304444  71  97  11444   0.7799999713897705   582063
1545045304486  71  97  11444   0.7799999713897705   576901
1545045304490  71  97  11446   0.7799999713897705   568309
1545045304492  71  97  11444   0.7799999713897705   556557
1545045304493  71  97  11443   0.7799999713897705   542898
1545045304531  71  97  11442   0.7799999713897705   529102
1545045304538  71  97  11442   0.7799999713897705   517028
1545045304542  71  97  11442   0.7799999713897705   507889
1545045304545  71  97  11441   0.7799999713897705   501462
1545045304549  71  97  11441   0.7799999713897705   496877
1545045304582  71  97  11442   0.7799999713897705   493378
1545045304599  71  97  11442   0.7799999713897705   490742
1545045304599  71  97  11444   0.7799999713897705   488859
1545045304599  71  97  11443   0.7799999713897705   487483
1545045304619  71  97  11443   0.7799999713897705   486626
1545045304622  71  97  11443   0.7799999713897705   486216
1545045304625  71  97  11444   0.7799999713897705   486110
1545045304627  71  97  11443   0.7799999713897705   486329
1545045304668  71  97  11444   0.7799999713897705   486812
1545045304670  71  97  11444   0.7799999713897705   487497
1545045304677  71  97  11444   0.7799999713897705   488386
1545045304679  71  97  11442   0.7799999713897705   489485
1545045304681  71  97  11445   0.7799999713897705   490767
1545045304713  71  97  11444   0.7799999713897705   492160
1545045304717  71  97  11444   0.7799999713897705   493639
1545045304720  71  97  11444   0.7799999713897705   495157
1545045304722  71  97  11445   0.7799999713897705   496537
1545045304756  71  97  11444   0.8100000023841858   497709
1545045304762  71  97  11444   0.8100000023841858   498599
1545045304768  71  97  11444   0.8100000023841858   499258
1545045304782  71  97  11444   0.8100000023841858   499719
1545045304799  71  97  11444   0.8100000023841858   499947
1545045304816  71  97  11445   0.8100000023841858   500133
1545045304816  71  97  11445   0.8100000023841858   500230
1545045304816  71  97  11444   0.8100000023841858   500313
1545045304816  71  97  11445   0.8100000023841858   500444
1545045304846  71  97  11444   0.8100000023841858   500624
1545045304849  71  97  11444   0.8100000023841858   501000
1545045304851  71  97  11445   0.8100000023841858   501509
1545045304852  71  97  11446   0.8100000023841858   502195
1545045304855  71  97  11447   0.8100000023841858   503102
1545045304891  71  97  11447   0.8100000023841858   504150
1545045304894  71  97  11446   0.8100000023841858   505414
1545045304897  71  97  11445   0.8100000023841858   506870
1545045304901  71  97  11446   0.8100000023841858   508394
1545045304938  71  97  11445   0.8100000023841858   510029
1545045304942  71  97  11445   0.8100000023841858   511765
1545045304947  71  97  11443   0.8100000023841858   513498
1545045304950  71  97  11444   0.8100000023841858   515283
1545045304954  71  97  11444   0.8100000023841858   517182
1545045304980  71  97  11442   0.8100000023841858   519048
1545045304999  71  97  11444   0.8100000023841858   520895
1545045305001  71  97  11446   0.8100000023841858   522731
1545045305001  71  97  11445   0.8100000023841858   524581
1545045305029  71  97  11444   0.8100000023841858   526519
1545045305029  71  97  11444   0.8100000023841858   528586
1545045305030  71  97  11445   0.8100000023841858   530761
1545045305030  71  97  11445   0.8100000023841858   532993
1545045305030  71  97  11444   0.8100000023841858   535275
1545045305068  71  97  11444   0.8100000023841858   537514
1545045305070  71  97  11444   0.8100000023841858   539649
1545045305072  71  97  11446   0.8100000023841858   541648
1545045305073  71  97  11445   0.8100000023841858   543477
1545045305113  71  97  11443   0.8100000023841858   545148
1545045305115  71  97  11444   0.8100000023841858   546696
1545045305116  71  97  11444   0.8100000023841858   548157
1545045305119  71  97  11446   0.8100000023841858   549516
1545045305160  71  97  11444   0.8100000023841858   550910
1545045305162  71  97  11445   0.8100000023841858   552272
1545045305164  71  97  11446   0.8100000023841858   553628
1545045305166  71  97  11446   0.8100000023841858   555124
1545045305182  71  97  11447   0.8100000023841858   556591
1545045305214  71  97  11446   0.8100000023841858   558066
1545045305215  71  97  11448   0.8100000023841858   559587
1545045305216  71  97  11446   0.8100000023841858   561003
1545045305216  71  97  11446   0.8100000023841858   562295
1545045305251  71  97  11446   0.8100000023841858   563325
1545045305252  71  97  11447   0.8100000023841858   563543
1545045305253  71  97  11446   0.8100000023841858   562445
1545045305256  71  97  11446   0.8100000023841858   559160
1545045305259  71  97  11446   0.8100000023841858   553100
1545045305295  71  97  11445   0.8100000023841858   544430
1545045305297  71  97  11445   0.8100000023841858   533816
1545045305298  71  97  11445   0.8100000023841858   522500
1545045305303  71  97  11445   0.8100000023841858   512303
1545045305341  71  97  11445   0.8100000023841858   504738
1545045305345  71  97  11445   0.8100000023841858   499654
1545045305350  71  97  11445   0.8100000023841858   496254
1545045305355  71  97  11446   0.8100000023841858   494011
1545045305358  71  97  11446   0.8100000023841858   492642
1545045305399  71  97  11446   0.8100000023841858   492039
1545045305399  71  97  11444   0.8100000023841858   492043
1545045305399  71  97  11446   0.8100000023841858   492546
1545045305399  71  97  11444   0.8100000023841858   493483
1545045305434  71  97  11444   0.8100000023841858   494727
1545045305437  71  97  11444   0.8100000023841858   496159
1545045305439  71  97  11444   0.8100000023841858   497788
1545045305440  71  97  11446   0.8100000023841858   499573
1545045305441  71  97  11446   0.8100000023841858   501490
1545045305518  71  97  11446   0.8100000023841858   503585
1545045305520  71  97  11446   0.8100000023841858   505853
1545045305522  71  97  11444   0.8100000023841858   508328
1545045305523  71  97  11444   0.8100000023841858   510898
1545045305525  71  97  11445   0.7599999904632568   513350
1545045305526  71  97  11445   0.7599999904632568   515578
1545045305531  71  97  11446   0.7599999904632568   517507
1545045305532  71  97  11445   0.7599999904632568   518978
1545045305533  71  97  11446   0.7599999904632568   520000
1545045305562  71  97  11445   0.7599999904632568   520739
1545045305563  71  97  11444   0.7599999904632568   521254
1545045305581  71  97  11444   0.7599999904632568   521638
1545045305581  71  97  11444   0.7599999904632568   521987
1545045305613  71  97  11444   0.7599999904632568   522357
1545045305613  71  97  11444   0.7599999904632568   522899
1545045305613  71  97  11444   0.7599999904632568   523701
1545045305614  71  97  11445   0.7599999904632568   524716
1545045305653  71  97  11445   0.7599999904632568   525989
1545045305655  71  97  11446   0.7599999904632568   527422
1545045305656  71  97  11444   0.7599999904632568   529069
1545045305658  71  97  11445   0.7599999904632568   530938
1545045305659  71  97  11446   0.7599999904632568   532942
1545045305698  71  97  11446   0.7599999904632568   535062
